,0
1206,"With polls showing Americans desire of space exploration, NASA has received the green signal from Congress to carry out voyages to Moon and eventually to Mars."
1207," NEW YORK (Reuters) - The blue-chip Dow slid back into  negative territory on Monday, but the broader Standard   Poor's   index rose after a fall in oil prices eased worries about  corporate profits."
1208,"Serena Williams marched into the third round of the US Open today, beating fellow American Lindsay Lee-Waters - -. The third seed, who again walked on to court wearing long black boots and a jewel-encrusted "
1209,"AP - Golf finally felt easy to Jeff Sluman, and it wasn't hard to see why. From a fairway bunker on the th hole, he had to play a -yard hook to avoid the trees and reach the elevated green. His -iron stopped  inches from the cup for his ninth birdie, a course-record  and a two-shot lead in the Chrysler Championship on Thursday."
1210,"Four China Aviation Oil (Singapore) Corp. executives surrendered their passports to Singapore #;s Commercial Affairs Department, the white-collar crime unit that is investigating a \$ million loss posted by the company."
1211,"That was an expensive pair of red socks Clinton Portis wore last week. They #;re costing him \$,. The NFL fined the Washington Redskins running back Friday for violating the league #;s uniform rules."
1212," NEW YORK (Reuters) - Derrek Lee's th-inning single scored  Mark Grudzielanek with the winning run, clinching the red-hot  Chicago Cubs a - victory over the host New York Mets in the  National League Friday."
1213,"KINGSTON, Jamaica -- An entire nation was a minute plus injury-time away from a massive party here Wednesday night. But when Brian Ching struck for his first international goal, Jamaica #;s yellow-clad fanatics had to settle for the same old, same old ..."
1214,"Sony Europe has launched two tiny MB and GB MP players, the NW-E and NW-E Network Walkman. Both play MP (Sony has officially bit the mp bullet) and ATRACplus compressed files and have a small blue backlit LCD screen."
1215,"The image of a blurry red ball near a failed star just might be the first picture ever snapped of a planet outside our solar system, an astronomer who helped find the object said on Monday."
1216,"AP - The infield at Fenway Park was covered with a dirty white tarp on a dreary day. Unless the Boston Red Sox start winning soon, the gloom will last all winter. The Red Sox returned home Thursday after losing the first two games of the AL championship series to the Yankees in New York. As its workout began, Boston announced ace Curt Schilling's ailing ankle will prevent him from pitching Game  and perhaps the rest of the postseason."
1217,"Scientists from India working in the Himalayas have discovered a new species of monkey, a stocky, short-tailed, brown-haired creature they have named the Macaca munzala, or Arunachal macaque."
1218,"SPACE.com - Almost by accident, NASA's Mars rover Opportunity has found a rock that may point to a second water event in the red planet's past."
1219,"Allen Iverson couldn #;t resist when he saw the burgundy and yellow shirt Willie Green put on after the game.  quot;That #;s an ugly shirt, Willie, quot; Iverson shouted over a crowd of reporters."
1220,"As the final seconds ticked down on the last home game of his high school career, Larry Abare glanced up the hill at the far end of Edward M. Leary Field and watched all the little boys in blue jeans and Acton-Boxboro jerseys, one of them scrambling through the leaves with a football tucked carefully under his arm. ..."
1221,"KALAKAN, Afghanistan There were toothless old men, turbaned and gray-bearded, and young men not yet old enough to shave. There were mullahs and mujahedeen, and the presidential candidate #;s -year-old son."
1222,AP - A great white shark that was tagged with a data-gathering device in shallow waters off Cape Cod has apparently reclaimed its privacy.
1223,"Nurse Teresa Mazeika has known the woman knitting in the blue reclining chair for months. But she asks Carolyn Harlow her name and birthday anyway, as she approaches with chemotherapy for Harlow's blood cancer. Mazeika, a -year nursing veteran at Dana-Farber Cancer Institute, isn't taking any chances that she is about to give the drug to the wrong patient."
1224,"CAPE TOWN -- A great white shark estimated to be at least  feet long attacked and presumably killed an elderly South African woman yesterday off a beach near Cape Town, officials said. Tyna Webb, , who lived in the area, was swimming off Sunny Cove in Fish Hoek when the massive shark circled her and then attacked, witnesses and ..."
1225,"A refined map of the human genome shows that humans have even fewer genes than previously thought -- less than ,, about the same as a mustard green."
1226,"Rite Aid (RAD:NYSE - news - research) swung into the red for its third quarter and lowered expectations for fiscal . The drugstore chain said Thursday it posted a loss of \$. million, or  cent a share "
1227,Hibernian midfielder Craig Rocastle has promised to back Rangers striker Nacho Novo if he decides to appeal against the red card he picked up at Easter Road.
1228,The racist chanting by Spanish fans at Wednesday night #;s friendly international in Madrid has left the government here red-faced and fearing a black-mark against the city #;s bid to host the  Olympic Games.
1229,Australian insurer AMP returned to the black in the first half of the year with net profits of A\$m (m) after a disastrous foray into Britain pushed it A\$. billion into the red last year. 
1230,"Forbes.com - Not every driver was dressed formally for the start of this year's Bullrun, a road rally that begins in London, at the Marble Arch, and ends three days later in Ibiza, Spain. Yet as drivers thrummed their engines nervously on the afternoon of Sept. , waiting for the checkered flag, a quick inspection of the field revealed one entrant clad in an Oxford shirt and gray pinstripe blazer, another sporting a tuxedo, and a third--me--wearing a red couture Matthew Earnest gown."
1231,Arsenal keeper Jens Lehmann was left red-faced in Athens as two costly mistakes ensured that a Champions League victory slipped through his side #;s fingers again.
1232,"is Olympic gold medal safe in his parents #; Wisconsin farmhouse, lovingly tucked into a white gym sock, the gymnast Paul Hamm had one goal in mind when he boarded a plane for Europe last week: to remain the Olympic all-around champion."
1233,LONDON: Unprecedented pictures of the purple atmospheric haze on Titan have been captured by the Cassini spacecraft during its closest approach yet to Saturn #;s largest moon.
1234,"After days of speculation sparked by the white bandanna worn by Mr Berlusconi on holiday in Sardinia, Piero Rosati said the results of the operation would show in a couple of months."
1235,A brown bear kills one person and wounds several in the Transylvanian forests of Romania.
1236," NEW YORK (Reuters) - U.S. blue chips were lower on Thursday  after drug company and Dow component Merck   Co.&lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MRK.N target=/stocks/quickinfo/fullquote""&gt;MRK.N&lt;/A&gt; said it  was withdrawing a key drug, casting a dark mood over the market  as oil prices remained above \$ a barrel."
1237,"Since , the team's first season in Baltimore, the Ravens have projected an image of  black helmets swarming to the football, imposing their will with unequaled fervor."
1238,"For once, it was the English fans who could claim the moral high ground. The Spanish Football Federation now faces an official inquiry after several black players in Wednesday night #;s England squad were subjected "
1239,"Remember Neo #;s dilemma in The Matrix? Morpheus offers him two views of reality, extending a blue pill in his left hand and a red one in his right."
